Thumbnail,Year Published,Min Players,Max Players,Play Time (Minutes),Category,Mechanics,Average Rating
https://cf.geekdo-images.com/thumb/img/pNT1CISP4wSN6vaWOkHzMjOKebs=/fit-in/200x150/pic40442.jpg,1994,1,4,6000,"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation', 'Zone of Control']",7.59833
https://cf.geekdo-images.com/thumb/img/UQMA2KOED85-SGSeRVmZ7FLlg_U=/fit-in/200x150/pic192595.jpg,1999,2,4,30,['Abstract Strategy'],,5.5036
https://cf.geekdo-images.com/thumb/img/no6ABzgcelRbb9vmGr_hTDD1M84=/fit-in/200x150/pic3677284.png,2017,3,6,45,"['Political', 'Renaissance']","['Hand Management', 'Set Collection', 'Trick-taking']",6.30755
https://cf.geekdo-images.com/thumb/img/wWNZEJ9ztj5HJ62UeNrLvWLz294=/fit-in/200x150/pic2368691.png,1979,2,2,90,"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid']",6.6484
https://cf.geekdo-images.com/thumb/img/hGlX7uzoP0YoSjYZmquRYrV6Z-U=/fit-in/200x150/pic843275.jpg,2010,2,8,5,"['Card Game', 'Fantasy']","['Betting and Bluffing', 'Dice Rolling', 'Trick-taking', 'Variable Player Powers']",6.158
https://cf.geekdo-images.com/thumb/img/Qu3qBVAKekeEP02mZM2eolqzv-k=/fit-in/200x150/pic3715641.jpg,2003,3,8,20,['Party Game'],"['Team-Based Game', 'Voting']",6.5896
https://cf.geekdo-images.com/thumb/img/U-_fQx-VmYBuhkVgkTyV8Nc7suM=/fit-in/200x150/pic32070.jpg,1987,2,6,60,"['Adventure', 'Exploration']","['Dice Rolling', 'Grid Movement', 'Hand Management', 'Pick-up and Deliver', 'Roll / Spin and Move']",4.9086
https://cf.geekdo-images.com/thumb/img/MGdcn7n8f1GxcN7o9JJ5k1aw9-8=/fit-in/200x150/pic3759991.jpg,2017,2,4,60,"['Animals', ""Children's Game""]","['Hand Management', 'Memory']",6.81155
https://cf.geekdo-images.com/thumb/img/ACmQdQ2z7yckxgqGGqCZJLGb2XI=/fit-in/200x150/pic3070074.jpg,2016,2,4,45,"['Adventure', 'Dice']","['Dice Rolling', 'Push Your Luck', 'Set Collection']",5.69761
https://cf.geekdo-images.com/thumb/img/47GKdyrfJPkKg-wIgPR4x1oX7Gs=/fit-in/200x150/pic3335920.jpg,2017,3,6,30,"['Bluffing', 'Card Game', 'Fantasy', 'Pirates']","['Hand Management', 'Take That', 'Trading']",5.95228
https://cf.geekdo-images.com/thumb/img/MGlPiXFNeONwyVXLIzN0AbZz4cg=/fit-in/200x150/pic34252.jpg,1973,2,2,180,"['Wargame', 'World War II']","['Action Queue', 'Hexagon Grid', 'Simulation']",6.2524
https://cf.geekdo-images.com/thumb/img/zGDzO7nFzJXlP-3K9KFaJouNlYc=/fit-in/200x150/pic154377.jpg,2003,2,5,60,['Card Game'],"['Set Collection', 'Take That']",5.82292
https://cf.geekdo-images.com/thumb/img/1JLNhtQj9Gau6Uu2DZB8buM2Fo8=/fit-in/200x150/pic2621542.jpg,1975,2,2,90,"['Ancient', 'Wargame']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Secret Unit Deployment', 'Simulation', 'Simultaneous Action Selection']",6.15281
https://cf.geekdo-images.com/thumb/img/C-bsh9Z8nW5Lf9ntKxfOtDmI0S4=/fit-in/200x150/pic4483324.jpg,2018,1,5,40,"['Dice', 'Puzzle']","['Area Majority / Influence', 'Dice Rolling', 'Line Drawing', 'Paper-and-Pencil']",6.77189
https://cf.geekdo-images.com/thumb/img/ABVQnS9Le-V8kFGIV2AXiUtvjBA=/fit-in/200x150/pic3719584.jpg,2018,1,4,120,"['Adventure', 'Animals', 'Fantasy', 'Medieval', 'Miniatures', 'Wargame']","['Action Queue', 'Command Cards', 'Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Simultaneous Action Selection']",7.35102
https://cf.geekdo-images.com/thumb/img/7Cvq-j3_UgilNRZ2G-lOVSieguI=/fit-in/200x150/pic2246155.jpg,2006,1,7,300,"['Medieval', 'Wargame']","['Dice Rolling', 'Point to Point Movement']",6.55054
https://cf.geekdo-images.com/thumb/img/kAi4SkNV_2kymYdpWUaVVeqDdE4=/fit-in/200x150/pic105320.jpg,2005,2,5,30,['Ancient'],"['Area Majority / Influence', 'Modular Board']",5.44764
https://cf.geekdo-images.com/thumb/img/ECXnBRRMSZK2hQY9Xsro3FQ5daE=/fit-in/200x150/pic2480332.jpg,2014,2,6,15,"['Card Game', 'Racing', 'Sports']","['Betting and Bluffing', 'Hand Management']",6.58
https://cf.geekdo-images.com/thumb/img/D7wPbkP46R34NcCtObnbiIvv-SE=/fit-in/200x150/pic3351321.jpg,2017,1,2,30,"['Dice', 'Racing', 'Science Fiction', 'Space Exploration']","['Dice Rolling', 'Paper-and-Pencil', 'Take That']",6.9313
https://cf.geekdo-images.com/thumb/img/Z9AFJm0raSY5wD_c_ohpqoz3WUs=/fit-in/200x150/pic2602632.jpg,2015,2,4,30,['Number'],['Tile Placement'],6.69739
https://cf.geekdo-images.com/thumb/img/tHF2AI_ZrMUg3ZTxuK5KADNrAsQ=/fit-in/200x150/pic3497093.jpg,2017,2,5,45,"['Card Game', 'Fantasy']","['Card Drafting', 'Hand Management']",7.11644
https://cf.geekdo-images.com/thumb/img/zvc37lD1NfK-nrtmx9NijWzLS-w=/fit-in/200x150/pic3114486.jpg,2016,2,4,90,['City Building'],"['Area Majority / Influence', 'Tile Placement']",6.46787
https://cf.geekdo-images.com/thumb/img/GmkiKV2JL4FiUFZHf0TF42q4c5k=/fit-in/200x150/pic4607883.jpg,1990,2,4,20,"[""Children's Game"", 'Party Game']","['Roll / Spin and Move', 'Set Collection']",4.29233
https://cf.geekdo-images.com/thumb/img/-IgYLDstOVLJRQY54uWvCIBsFpw=/fit-in/200x150/pic560530.jpg,1992,2,8,20,"['Animals', ""Children's Game"", 'Memory', 'Party Game']",['Set Collection'],5.40598
https://cf.geekdo-images.com/thumb/img/RGeYpHQof3kNTQD6chm__a9ioJs=/fit-in/200x150/pic3482974.jpg,2017,3,6,35,"['Bluffing', 'Card Game', 'Deduction', 'Negotiation', 'Party Game', 'Video Game Theme', 'Zombies']","['Dice Rolling', 'Push Your Luck', 'Take That', 'Team-Based Game', 'Voting']",6.06212
https://cf.geekdo-images.com/thumb/img/_2C3sw3tspBFz7LYzE0seHSA3jg=/fit-in/200x150/pic1600607.jpg,2007,4,14,20,"['Bluffing', 'Card Game', 'Negotiation', 'Party Game', 'Spies/Secret Agents']","['Team-Based Game', 'Variable Player Powers']",5.1757
https://cf.geekdo-images.com/thumb/img/ngU9nnaxZKpO_Jpk9PRIWydU9-s=/fit-in/200x150/pic3544682.jpg,2017,3,5,150,"['Fantasy', 'Territory Building']","['Action Queue', 'Area Majority / Influence', 'Cube Tower']",6.46928
https://cf.geekdo-images.com/thumb/img/uv0-hjAoNDN8oNuRGUAPb0FbRxA=/fit-in/200x150/pic1494225.jpg,2013,2,4,45,"['Medieval', 'Transportation']","['Modular Board', 'Pick-up and Deliver', 'Set Collection']",6.36827
https://cf.geekdo-images.com/thumb/img/hAa0AgMPhJ1aVvRf6W57_eh2Cxo=/fit-in/200x150/pic4033475.jpg,2019,2,5,120,"['Card Game', 'City Building', 'Fantasy', 'Fighting']","['Dice Rolling', 'Worker Placement']",7.58867
https://cf.geekdo-images.com/thumb/img/F1Lg71ykiDGzwhg7Cp8MPqp5w-Q=/fit-in/200x150/pic2060503.jpg,2015,2,5,60,"['Fighting', 'Territory Building']","['Action Points', 'Area Majority / Influence', 'Set Collection']",6.7198
https://cf.geekdo-images.com/thumb/img/lWxVzBivqB31UD2Do-_pX6zfkVg=/fit-in/200x150/pic4214746.jpg,2019,2,6,40,"['Bluffing', 'Card Game', 'Pirates']",['Auction/Bidding'],6.94956
https://cf.geekdo-images.com/thumb/img/vvPgiqDRCEf3Ap49Xvrlma4PeyI=/fit-in/200x150/pic207290.jpg,2000,2,2,60,"['Card Game', ""Children's Game"", 'Fantasy', 'Movies / TV / Radio theme', 'Novel-based']",['Hand Management'],4.21964
https://cf.geekdo-images.com/thumb/img/-cQiGpqkHF4H-bPtK5kriesWzF0=/fit-in/200x150/pic2653373.jpg,2016,1,4,120,"['Card Game', 'Dice', 'Fantasy']","['Action Points', 'Area Movement', 'Cooperative Game', 'Dice Rolling', 'Hand Management', 'Push Your Luck']",6.27198
https://cf.geekdo-images.com/thumb/img/NQmXs3b26CT2frKxfLPXjPjcsdk=/fit-in/200x150/pic806422.jpg,1991,2,4,150,"['Aviation / Flight', 'Wargame', 'World War II']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Impulse Movement', 'Simulation', 'Simultaneous Action Selection', 'Three Dimensional Movement']",6.52944
https://cf.geekdo-images.com/thumb/img/8JrLiXKuMQlGZsxwQW0ktZ4ScHg=/fit-in/200x150/pic1195639.jpg,2008,2,6,5,"['Action / Dexterity', 'Animals', 'Card Game', ""Children's Game"", 'Real-time']","['Pattern Recognition', 'Set Collection']",5.74976
https://cf.geekdo-images.com/thumb/img/dCAba5O0ee1-9JIO19Vsn0ssS48=/fit-in/200x150/pic3675699.jpg,2017,3,5,20,"['Card Game', 'Humor', 'Pirates']","['Action Queue', 'Player Elimination', 'Simultaneous Action Selection', 'Take That']",6.55452
https://cf.geekdo-images.com/thumb/img/pLy2BQzojsj4kBwRqAbOwNlVDGU=/fit-in/200x150/pic2683350.jpg,2015,1,1,25,"['Comic Book / Strip', 'Dice']","['Cooperative Game', 'Dice Rolling', 'Variable Player Powers']",6.54722
https://cf.geekdo-images.com/thumb/img/hUTT2cpjB99V0ivRgwUM3L0e4OA=/fit-in/200x150/pic3480543.jpg,2017,2,10,40,"['Deduction', 'Spies/Secret Agents']",,6.56809
https://cf.geekdo-images.com/thumb/img/BvqDMq0A0RU-BlPqTdymEkVQVTA=/fit-in/200x150/pic581678.jpg,2007,2,4,60,"['Adventure', 'Card Game', 'Fantasy', 'Novel-based']","['Auction/Bidding', 'Card Drafting', 'Hand Management']",5.61351
https://cf.geekdo-images.com/thumb/img/NRsBZEcvG8oMqkIcnzfTgAhB_Sc=/fit-in/200x150/pic10402.jpg,2000,2,2,40,"['Card Game', 'Collectible Components', 'Sports']",['Dice Rolling'],6.16794
https://cf.geekdo-images.com/thumb/img/l90ZI-xANblRxDMk3-apEhXzEno=/fit-in/200x150/pic1024641.jpg,2011,1,3,3600,"['Wargame', 'World War II']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Hexagon Grid']",8.40528
https://cf.geekdo-images.com/thumb/img/-UQUUYP7TAZCkoXWgjljO_GY4RA=/fit-in/200x150/pic153335.jpg,1975,2,4,60,"[""Children's Game"", 'Nautical']","['Map Reduction', 'Roll / Spin and Move']",6.09859
https://cf.geekdo-images.com/thumb/img/mlnw3hlJ6GNA4kZIwvc6rfAbKq0=/fit-in/200x150/pic1220000.jpg,1994,2,8,300,"['Economic', 'Trains', 'Transportation']","['Network and Route Building', 'Stock Holding', 'Tile Placement']",7.93081
https://cf.geekdo-images.com/thumb/img/rR9IrvxmgPl4U8XWTLhjhZ5xvmU=/fit-in/200x150/pic4289898.png,2016,2,5,20,"['Bluffing', 'Deduction', 'Dice', 'Medical', 'Number']","['Auction/Bidding', 'Betting and Bluffing', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Push Your Luck', 'Set Collection', 'Simultaneous Action Selection', 'Variable Player Powers']",6.77875
https://cf.geekdo-images.com/thumb/img/X4UTaNAP9Fh4Lqn-frsD98_m614=/fit-in/200x150/pic972690.jpg,2011,2,4,30,"['American West', 'Card Game', 'Fighting']",['Hand Management'],5.94157
https://cf.geekdo-images.com/thumb/img/s3wskLTSi1GOP_tSTd5DliTxaNA=/fit-in/200x150/pic3415495.png,2015,3,6,30,"['Animals', 'Card Game']","['Set Collection', 'Voting']",5.77745
https://cf.geekdo-images.com/thumb/img/ZxhVMMBqaNNxsLrZJKg-6DRaKXY=/fit-in/200x150/pic3557576.jpg,2017,2,6,15,['Card Game'],['Card Drafting'],6.11868
https://cf.geekdo-images.com/thumb/img/KOynObKDVNXWV7jTbshU57avo-0=/fit-in/200x150/pic166481.jpg,2004,2,4,60,['Comic Book / Strip'],"['Dice Rolling', 'Role Playing', 'Variable Player Powers']",6.04332
https://cf.geekdo-images.com/thumb/img/jU8KbFv4BiuAPIwmSgUlnRrZXJ8=/fit-in/200x150/pic65855.jpg,2003,2,4,45,"['Aviation / Flight', 'Modern Warfare', 'Wargame']","['Dice Rolling', 'Grid Movement', 'Hand Management', 'Player Elimination', 'Roll / Spin and Move', 'Simultaneous Action Selection']",5.70147
https://cf.geekdo-images.com/thumb/img/r6isjHcJLQFNWfDpVO_lzKcvLm4=/fit-in/200x150/pic4230404.jpg,2018,2,6,20,"['Card Game', 'Real-time']","['Card Drafting', 'Tile Placement']",6.42617
https://cf.geekdo-images.com/thumb/img/70CoKLF-SXPmCmK-4jl20OwWf4w=/fit-in/200x150/pic64875.jpg,1980,2,2,180,"['Modern Warfare', 'Wargame']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Simulation']",6.71545
https://cf.geekdo-images.com/thumb/img/esPEq8o_tqlEwrVUfBM4PJjH1KI=/fit-in/200x150/pic3328392.png,2016,2,6,20,"['Ancient', 'Puzzle']","['Dice Rolling', 'Pattern Recognition', 'Push Your Luck', 'Set Collection']",6.03607
https://cf.geekdo-images.com/thumb/img/Hjd-MLLE5aBrDV2KFm8x50dOZ6E=/fit-in/200x150/pic2410520.jpg,2015,3,8,30,['Party Game'],,6.11316
https://cf.geekdo-images.com/thumb/img/2f6-XyHJXh-3HW3SlzQSPE6XUmg=/fit-in/200x150/pic3808884.jpg,2017,1,5,120,"['Adventure', 'Exploration', 'Miniatures', 'Science Fiction']","['Campaign / Battle Card Driven', 'Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board']",7.60733
https://cf.geekdo-images.com/thumb/img/DTmLwrCEgkBafdIs5e5_7PFpJ0I=/fit-in/200x150/pic1150681.jpg,2011,2,4,45,"['Animals', 'Card Game', 'Prehistoric']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management', 'Set Collection']",5.43988
https://cf.geekdo-images.com/thumb/img/GbKKzO_b-5dVGdoduiGkefNA86A=/fit-in/200x150/pic1070251.jpg,2009,1,4,90,"['Card Game', 'Wargame', 'World War II']","['Hand Management', 'Solo / Solitaire Game']",7.04826
https://cf.geekdo-images.com/thumb/img/A7nUSgVEFruU2RO5_bGjJ_befns=/fit-in/200x150/pic447361.jpg,2011,2,2,240,"['Age of Reason', 'Wargame']","['Campaign / Battle Card Driven', 'Point to Point Movement']",7.65506
https://cf.geekdo-images.com/thumb/img/zOZk2eo1tlNmhPRgWyDCBRtyY6o=/fit-in/200x150/pic248135.jpg,1998,2,4,45,['Abstract Strategy'],['Modular Board'],5.82126
https://cf.geekdo-images.com/thumb/img/OTf-Lo70A-Celc91Y2ts1kE6STk=/fit-in/200x150/pic2383795.jpg,2014,3,6,45,"['Card Game', 'Deduction', 'Party Game']","['Hand Management', 'Paper-and-Pencil', 'Player Elimination', 'Simultaneous Action Selection']",6.81874
https://cf.geekdo-images.com/thumb/img/RBb9_bUjlWzX6W4zIoaF2LQWYac=/fit-in/200x150/pic228473.jpg,2007,2,2,240,"['Age of Reason', 'American Revolutionary War', 'Wargame']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",7.38249
https://cf.geekdo-images.com/thumb/img/kUxQh9RjTJ_oHR_6eXEFdXSOCiA=/fit-in/200x150/pic775504.jpg,2010,3,6,20,"['Card Game', 'Party Game']","['Storytelling', 'Team-Based Game', 'Voting']",6.01402
https://cf.geekdo-images.com/thumb/img/rOgwqUWGuvT_LmRjOWs5QngBcQ0=/fit-in/200x150/pic1705417.jpg,2012,2,2,60,"['Fantasy', 'Medieval']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Grid Movement', 'Hand Management']",7.34419
https://cf.geekdo-images.com/thumb/img/Rl7W4TDagFly7E0CNvli9v6oFe8=/fit-in/200x150/pic3370275.jpg,2017,3,6,30,"['Humor', 'Party Game']",,5.8189
https://cf.geekdo-images.com/thumb/img/PHDbBZ9HhikkJlrxfDTUPoJSpiM=/fit-in/200x150/pic11118.jpg,1992,2,4,10,"['Action / Dexterity', 'Adventure', ""Children's Game"", 'Exploration', 'Fantasy']",['Roll / Spin and Move'],6.14285
https://cf.geekdo-images.com/thumb/img/0mGT87cQEm4ArBNxw9H4l-CeQ0M=/fit-in/200x150/pic2279277.jpg,2014,1,3,360,"['Aviation / Flight', 'Wargame', 'World War II']","['Cooperative Game', 'Dice Rolling', 'Simulation']",7.74675
https://cf.geekdo-images.com/thumb/img/dZiQW1ydZ6dc7EvBD112C8QLfNg=/fit-in/200x150/pic4134467.jpg,2018,2,4,90,"['Card Game', 'Fantasy']","['Hand Management', 'Set Collection']",7.51899
https://cf.geekdo-images.com/thumb/img/wQkrAt35TwBbtBvPUUvQIq4hRmA=/fit-in/200x150/pic1041544.png,2011,3,8,20,"['Dice', 'Party Game']","['Dice Rolling', 'Push Your Luck']",5.85129
https://cf.geekdo-images.com/thumb/img/fyjWX-uhTn0841HuS5ongq49lEg=/fit-in/200x150/pic4099786.jpg,1991,2,6,45,"['Fantasy', 'Fighting', 'Miniatures', 'Wargame']","['Action Points', 'Dice Rolling', 'Variable Player Powers']",7.27919
https://cf.geekdo-images.com/thumb/img/9jOSPFdG-qBXSyZm4TvXWg7IFIY=/fit-in/200x150/pic152923.jpg,1993,2,2,180,"['Ancient', 'Book', 'Medieval', 'Miniatures', 'Wargame']","['Dice Rolling', 'Simulation']",6.53394
https://cf.geekdo-images.com/thumb/img/DtCDCCNtWkPkkitgtcyx6NV_gZU=/fit-in/200x150/pic2992100.jpg,2016,1,6,120,"['Action / Dexterity', 'Horror', 'Miniatures', 'Real-time', 'Science Fiction', 'Zombies']","['Action Points', 'Cooperative Game', 'Modular Board', 'Tile Placement', 'Time Track', 'Variable Player Powers']",6.45528
https://cf.geekdo-images.com/thumb/img/07IYOQoU3A4RkD4HIZEGsIzVCS4=/fit-in/200x150/pic277947.jpg,1985,2,5,1200,"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid']",7.20183
https://cf.geekdo-images.com/thumb/img/tuK3M2O2tOiFqNVxVc09jdgAXvA=/fit-in/200x150/pic156543.jpg,2006,2,4,45,"['Trains', 'Transportation']","['Modular Board', 'Network and Route Building', 'Tile Placement']",5.88036
https://cf.geekdo-images.com/thumb/img/oQ9cpH12EDZcD5a3v3IIXhCdaUQ=/fit-in/200x150/pic3677082.jpg,2007,3,5,60,"['Card Game', 'Farming', 'Negotiation']","['Set Collection', 'Trading']",6.98915
https://cf.geekdo-images.com/thumb/img/EsTpNbc_h1zM8zxLiII0IEC6tW8=/fit-in/200x150/pic5269318.jpg,2015,2,4,60,"['Economic', 'Science Fiction']","['Roll / Spin and Move', 'Set Collection']",5.2268
https://cf.geekdo-images.com/thumb/img/QWM5Zm1nDXuUSI3tYj7qsYC3ILo=/fit-in/200x150/pic184991.jpg,2003,2,2,45,"['Card Game', 'Exploration', 'Fantasy']",['Hand Management'],5.68592
https://cf.geekdo-images.com/thumb/img/Hno_rZm7dKg2zux7KhjkSQc1ZO0=/fit-in/200x150/pic2341647.jpg,2015,3,8,30,['Card Game'],"['Hand Management', 'Ladder Climbing', 'Trick-taking']",5.99222
https://cf.geekdo-images.com/thumb/img/OmNf5zd1R_zvs0nE3ZNVB8YKvUM=/fit-in/200x150/pic482229.jpg,2001,2,6,60,"['American West', 'Card Game', 'Dice', 'Fighting', 'Video Game Theme']","['Area Movement', 'Dice Rolling', 'Roll / Spin and Move']",5.46578
https://cf.geekdo-images.com/thumb/img/GwLvfY0ANm6gE_bEtTgkCa-WgvE=/fit-in/200x150/pic294162.jpg,2005,2,6,60,"[""Children's Game"", 'Movies / TV / Radio theme', 'Party Game', 'Trivia']",['Roll / Spin and Move'],5.16747
https://cf.geekdo-images.com/thumb/img/Gx79ndLpNn7jmNJ2Mz9F_pKn8Iw=/fit-in/200x150/pic167746.jpg,2005,2,4,45,"['Card Game', 'Spies/Secret Agents']","['Hand Management', 'Pick-up and Deliver', 'Simultaneous Action Selection']",6.00346
https://cf.geekdo-images.com/thumb/img/-qLKHeDjafoISOoJEq_bFLV79XM=/fit-in/200x150/pic1919260.jpg,2014,3,4,60,['Animals'],"['Network and Route Building', 'Point to Point Movement']",6.14743
https://cf.geekdo-images.com/thumb/img/jdKsOWp8A2RzXD9YjjRt_ivdENE=/fit-in/200x150/pic5482560.jpg,2018,1,8,60,"['Card Game', 'Deduction', 'Murder/Mystery']","['Communication Limits', 'Cooperative Game', 'Hand Management', 'Memory']",7.09629
https://cf.geekdo-images.com/thumb/img/d-bunhshVOuAnt0FMvnNLe09j3M=/fit-in/200x150/pic995826.jpg,2006,2,8,60,"['Movies / TV / Radio theme', 'Science Fiction', 'Wargame']","['Action Points', 'Dice Rolling', 'Hexagon Grid', 'Simultaneous Action Selection']",7.70021
https://cf.geekdo-images.com/thumb/img/ZN07fePjz-N48aAgoT2sN6d9KMc=/fit-in/200x150/pic3767043.png,2019,1,6,90,"['Fighting', 'Science Fiction', 'Space Exploration']","['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Grid Movement', 'Hand Management', 'Modular Board', 'Point to Point Movement', 'Variable Phase Order', 'Variable Player Powers']",7.47702
https://cf.geekdo-images.com/thumb/img/t7407NaNA11CM_5uEIhErCWjvoo=/fit-in/200x150/pic2695002.jpg,2015,2,4,240,"['Adventure', 'Exploration', 'Science Fiction']","['Card Drafting', 'Dice Rolling', 'Modular Board', 'Role Playing', 'Variable Player Powers']",6.73253
https://cf.geekdo-images.com/thumb/img/vJWhUkbbkBi0alqUtpwoGB_tKoY=/fit-in/200x150/pic5039625.jpg,2020,2,5,60,"['Medieval', 'Mythology']","['Card Drafting', 'Chaining', 'Simultaneous Action Selection', 'Turn Order: Auction']",8.05159
https://cf.geekdo-images.com/thumb/img/9TJ6vlFIwddnPblzRbrNizLpEXU=/fit-in/200x150/pic2404057.jpg,2009,3,6,100,"['Economic', 'Trains']","['Auction/Bidding', 'Network and Route Building', 'Stock Holding']",6.61614
https://cf.geekdo-images.com/thumb/img/0yt4z7i-bteSLa4TnJfTqvn4wqs=/fit-in/200x150/pic191300.jpg,2006,2,4,60,"['Card Game', 'Civilization', 'Video Game Theme']","['Hand Management', 'Set Collection']",5.97878
https://cf.geekdo-images.com/thumb/img/bjS5JLEP0wvvuUGpodgpizkhkL0=/fit-in/200x150/pic4736272.jpg,2019,1,4,45,"['Aviation / Flight', 'World War II']","['Cooperative Game', 'Dice Rolling', 'Elapsed Real Time Ending', 'Real-Time']",7.12044
https://cf.geekdo-images.com/thumb/img/Zw8V98tHByCWf5I38SX-sn3ZE9A=/fit-in/200x150/pic3710115.jpg,2017,2,4,45,"['Adventure', 'Ancient', 'Exploration']","['Action Points', 'Hand Management', 'Modular Board', 'Time Track', 'Variable Player Powers']",5.78164
https://cf.geekdo-images.com/thumb/img/8xAXWOICHUjuOyX47jcGj06kitA=/fit-in/200x150/pic1184785.jpg,2011,2,2,240,"['Wargame', 'World War II']","['Action Points', 'Area Movement', 'Dice Rolling', 'Secret Unit Deployment']",7.30449
https://cf.geekdo-images.com/thumb/img/8khc0JchNEQNZHOEkhWhZeKoiBQ=/fit-in/200x150/pic3225966.jpg,2016,2,8,30,"['Card Game', 'Educational']",,6.72409
https://cf.geekdo-images.com/thumb/img/GYOrYgg1xiikT-2izjv-T7tUdS4=/fit-in/200x150/pic3611147.png,2018,2,2,45,"['Card Game', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Sports']","['Area Majority / Influence', 'Area Movement', 'Deck, Bag, and Pool Building', 'Variable Player Powers']",7.65065
https://cf.geekdo-images.com/thumb/img/WPdT7GUcK1T_Wc1bMsHEN2ZaUfA=/fit-in/200x150/pic987781.jpg,2011,2,8,120,"['Fantasy', 'Medieval', 'Miniatures']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Modular Board', 'Role Playing', 'Roll / Spin and Move', 'Variable Player Powers']",6.36184
https://cf.geekdo-images.com/thumb/img/yKQCwVTQ1HvQekEhcIv7sfGMJ5Y=/fit-in/200x150/pic1225799.jpg,2012,2,4,45,"['Miniatures', 'Science Fiction', 'Wargame']","['Dice Rolling', 'Hand Management']",6.58751
https://cf.geekdo-images.com/thumb/img/0-LoE_prkFcvGKSuoi6hh6KNttw=/fit-in/200x150/pic3707559.gif,2017,2,4,15,"['Animals', 'Bluffing', 'Card Game', 'Deduction']","['Push Your Luck', 'Set Collection', 'Take That']",6.94795
https://cf.geekdo-images.com/thumb/img/IDIMo0qvSwTTtcW3bQjLNtHYWis=/fit-in/200x150/pic2345066.jpg,2015,1,4,180,"['City Building', 'Economic', 'Industry / Manufacturing', 'Political', 'Transportation']","['Auction/Bidding', 'Commodity Speculation', 'Dice Rolling', 'Network and Route Building', 'Variable Phase Order']",6.98637
https://cf.geekdo-images.com/thumb/img/kMh8kLFqYAi6cTQuqsHx2FqhQL0=/fit-in/200x150/pic3638102.jpg,1980,2,6,90,"['Fighting', 'Renaissance', 'Wargame']","['Action Queue', 'Simultaneous Action Selection', 'Square Grid']",6.9366
https://cf.geekdo-images.com/thumb/img/E6i6YVHNZI3S0VSSBLd1eygDsP8=/fit-in/200x150/pic223287.jpg,2006,2,2,5,"['Action / Dexterity', ""Children's Game"", 'Dice']",['Dice Rolling'],6.66115
https://cf.geekdo-images.com/thumb/img/n8Zczhkm4t-kdLOLXTRsxD8PWsA=/fit-in/200x150/pic2608911.jpg,2014,2,6,45,"['Bluffing', 'Medieval']","['Betting and Bluffing', 'Hand Management', ""Prisoner's Dilemma"", 'Secret Unit Deployment', 'Simultaneous Action Selection', 'Voting']",6.67316
https://cf.geekdo-images.com/thumb/img/eC1nvfNDDy5ZWVRACECxXCgLssc=/fit-in/200x150/pic2045720.jpg,1999,2,6,90,['Abstract Strategy'],['Grid Movement'],5.94643
https://cf.geekdo-images.com/thumb/img/trjY4DlztOtikugNL_aPrBVAAbQ=/fit-in/200x150/pic127308.jpg,2006,2,2,300,"['Pike and Shot', 'Wargame']","['Dice Rolling', 'Hexagon Grid']",7.73525
https://cf.geekdo-images.com/thumb/img/0yWcYqs3mlhvE9rwariYiwaFukw=/fit-in/200x150/pic297351.jpg,1998,2,8,120,['Economic'],,5.54402
https://cf.geekdo-images.com/thumb/img/4A7VFv4l5ROvfxMpdzfWP4oxyCI=/fit-in/200x150/pic3676999.jpg,2017,3,5,45,"['Card Game', 'Fantasy']","['Set Collection', 'Trick-taking']",6.41229
https://cf.geekdo-images.com/thumb/img/LfzGqUhf9VZSqfuxheNOocUd7Ak=/fit-in/200x150/pic330315.jpg,2008,1,1,15,"['Educational', 'Modern Warfare', 'Wargame']","['Action Points', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement', 'Solo / Solitaire Game']",6.28893
https://cf.geekdo-images.com/thumb/img/GkwZbG1MlWpZvPpEIpLuXm6Rwvk=/fit-in/200x150/pic953548.jpg,2005,2,5,20,"['Card Game', 'Mythology']",,5.78344
https://cf.geekdo-images.com/thumb/img/eGYEzuCTmI9K7trZh2wJAoKkIxU=/fit-in/200x150/pic2402586.jpg,2015,2,4,40,"['Adventure', 'Dice', 'Fighting', 'Nautical', 'Pirates']","['Dice Rolling', 'Set Collection']",6.28223
